#! FIELDS time dist coord mtd.bias mtd.rbias mtd.rct uwall.bias uwall.force2
 33.000000 0.506654 5.822464 2.152134 0.247392 1.945827 0.000000 0.000000
 33.500000 0.480684 5.591769 1.881786 -0.064041 1.945827 0.000000 0.000000
 34.000000 0.572950 6.264874 4.375642 2.429815 2.033716 0.000000 0.000000
 34.500000 0.620303 5.734008 2.627091 0.593375 2.033716 1.648893 26382.286804
 35.000000 0.612633 5.976124 2.700937 0.667222 2.083700 0.638372 10213.955819
 35.500000 0.533844 6.062651 3.265473 1.181773 2.083700 0.000000 0.000000
 36.000000 0.591099 5.331268 3.764714 1.681014 2.166431 0.000000 0.000000
 36.500000 0.592822 5.803430 4.576889 2.410458 2.166431 0.000000 0.000000
 37.000000 0.567538 5.930553 5.222900 3.056468 2.273636 0.000000 0.000000
 37.500000 0.551289 6.207595 4.014534 1.740898 2.273636 0.000000 0.000000
 38.000000 0.501195 5.678646 2.517070 0.243433 2.315757 0.000000 0.000000
 38.500000 0.561840 5.963808 5.310809 2.995052 2.315757 0.000000 0.000000
 39.000000 0.533321 5.419247 3.249043 0.933286 2.373122 0.000000 0.000000
 39.500000 0.549952 5.895311 4.149016 1.775894 2.373122 0.000000 0.000000
 40.000000 0.531630 5.749766 4.078468 1.705346 2.443579 0.000000 0.000000
 40.500000 0.464513 5.819770 1.377960 -1.065620 2.443579 0.000000 0.000000
 41.000000 0.589107 5.762556 4.739724 2.296145 2.542377 0.000000 0.000000
 41.500000 0.529631 5.844328 4.791512 2.249135 2.542377 0.000000 0.000000
 42.000000 0.588170 5.874444 5.551448 3.009071 2.659970 0.000000 0.000000
 42.500000 0.600383 5.613923 5.045799 2.385829 2.659970 0.000588 9.401512
 43.000000 0.601989 4.850112 4.832382 2.172412 2.757862 0.015829 253.268766
 43.500000 0.632485 4.887855 1.897182 -0.860680 2.757862 4.221025 67536.406474
 44.000000 0.638108 4.801635 1.041730 -1.716132 2.778178 5.808905 92942.474158
 44.500000 0.650248 5.842467 0.647247 -2.130932 2.778178 10.099327 161589.226310
 45.000000 0.646048 5.783170 1.101578 -1.676600 2.797147 8.481765 135708.242667
 45.500000 0.517446 5.745791 4.204876 1.407729 2.797147 0.000000 0.000000
 46.000000 0.510830 6.081050 4.240108 1.442961 2.853541 0.000000 0.000000
 46.500000 0.551830 5.976060 4.323803 1.470262 2.853541 0.000000 0.000000
 47.000000 0.598342 5.825052 6.043098 3.189557 2.972625 0.000000 0.000000
