#! FIELDS time dist sigma_dist height biasf
#! SET multivariate false
#! SET kerneltype stretched-gaussian
                      1     0.2729179938624892                   0.01                 1.5625                      5
                      2     0.2657649876672851                   0.01      1.418127979021735                      5
                      3      0.290492146437867                   0.01      1.513758930636671                      5
                      4      0.277869627726357                   0.01      1.254019882776109                      5
                      5     0.2708716360189375                   0.01      1.136152914589367                      5
                      6     0.3216994400978383                   0.01      1.561408436857654                      5
                      7     0.2906777145762807                   0.01      1.267112310989583                      5
                      8     0.2996087039866422                   0.01      1.314421316220989                      5
                      9      0.269133432724646                   0.01      1.041991078299245                      5
                     10     0.2807549099755318                   0.01     0.9680338404866049                      5
                     11     0.2895308743533302                   0.01     0.9931332043587651                      5
                     12     0.2991342385028446                   0.01      1.100738646880919                      5
                     13     0.5134174293117517                   0.01                 1.5625                      5
                     14     0.4292936137386546                   0.01                 1.5625                      5
                     15     0.5696939036655515                   0.01                 1.5625                      5
                     16     0.5308005242886898                   0.01      1.520170788662629                      5
                     17     0.5675274800763725                   0.01      1.382538214594306                      5
                     18     0.4726470739230028                   0.01                 1.5625                      5
                     19     0.6066204678302737                   0.01                 1.5625                      5
                     20      0.574452598056995                   0.01      1.279922039356181                      5
                     21     0.5597139728150627                   0.01      1.287195123182335                      5
                     22     0.5856879069204064                   0.01      1.375498473573462                      5
                     23     0.5913600688634506                   0.01      1.310652684361387                      5
                     24     0.5486744355429324                   0.01      1.391155699527771                      5
                     25     0.6275189784881954                   0.01       1.54093917787619                      5
                     26     0.5997362680724313                   0.01      1.251885980288983                      5
                     27     0.6221193191495915                   0.01      1.340784339703717                      5
                     28     0.5469944375795843                   0.01      1.262154706111884                      5
                     29     0.4496509877407602                   0.01      1.525076267328161                      5
                     30     0.5355121424471525                   0.01      1.248081090623019                      5
                     31      0.487774033837705                   0.01      1.494968565441527                      5
                     32     0.5128015384941748                   0.01      1.329474585931733                      5
                     33     0.5066544969596016                   0.01      1.259336762102925                      5
                     34     0.5729497632892288                   0.01      1.007759748128364                      5
                     35     0.6126330146706005                   0.01      1.191937783146861                      5
                     36     0.5910992737708035                   0.01      1.071394656785287                      5
                     37      0.567538304164903                   0.01     0.9257155574805699                      5
                     38     0.5011948322261071                   0.01      1.214107050390392                      5
                     39      0.533320618089817                   0.01      1.128224766648443                      5
                     40     0.5316304781964689                   0.01      1.038227225939463                      5
                     41     0.5891067811205351                   0.01     0.9716485856313433                      5
                     42     0.5881701447314489                   0.01     0.8957287583999876                      5
                     43     0.6019893025085621                   0.01     0.9626668232596504                      5
                     44     0.6381080852145691                   0.01      1.407588112920218                      5
                     45     0.6460482496048068                   0.01       1.39917010296795                      5
                     46     0.5108300030859607                   0.01      1.021542707770794                      5
                     47     0.5983422410440964                   0.01     0.8526601023633041                      5
                     48     0.5518691736099492                   0.01      1.012899586975526                      5
                     49     0.4798062682446338                   0.01      1.281304440039073                      5
                     50     0.4594952081386707                   0.01      1.353249196559174                      5
                     51     0.5198229727457713                   0.01     0.9695296332640631                      5
                     52     0.5395392928592612                   0.01     0.9144560474570461                      5
                     53     0.5503172891873586                   0.01     0.8987885718199911                      5
                     54     0.4871784697756259                   0.01      1.148939519782825                      5
                     55     0.5040424653216611                   0.01     0.9498091597351653                      5
                     56     0.4839141557225948                   0.01      1.038386161005951                      5
                     57     0.5098861415216999                   0.01     0.8344897698967729                      5
                     58     0.4732626258703331                   0.01       1.06493994893619                      5
                     59     0.4289495646625611                   0.01      1.358153626829998                      5
                     60     0.4573378072777265                   0.01      1.186104938696471                      5
                     61     0.4933678173544524                   0.01     0.9252066285641415                      5
                     62     0.5129421022285725                   0.01     0.7761021089008651                      5
                     63     0.5128429693134546                   0.01     0.7287547590690789                      5
                     64      0.515873398418079                   0.01     0.7106516694143561                      5
                     65     0.5235211300699925                   0.01     0.7624092650003322                      5
                     66     0.5180026420107258                   0.01     0.6589821950220974                      5
                     67     0.4234037818473895                   0.01       1.27615962653829                      5
                     68     0.4036070961170956                   0.01      1.527233230924882                      5
                     69     0.4382043379118813                   0.01      1.182249359739092                      5
                     70     0.4148551173321431                   0.01      1.246200257769231                      5
                     71     0.4423011675487676                   0.01         1.096201913799                      5
                     72     0.5368794888897631                   0.01     0.7817090056086219                      5
                     73      0.561367147078969                   0.01     0.8309494194233031                      5
                     74     0.5157071545346169                   0.01     0.6041663883757959                      5
                     75     0.6235105059439435                   0.01      1.082159505049918                      5
                     76      0.607430338199928                   0.01     0.8933222999283458                      5
                     77     0.6239751908881848                   0.01     0.9764069195835254                      5
                     78     0.6014237195427613                   0.01     0.7703160546562532                      5
                     79     0.5965882224598015                   0.01     0.7097337261121995                      5
                     80     0.4745052683022158                   0.01     0.9291101136798873                      5
                     81     0.5219542000103676                   0.01     0.6282810514829379                      5
                     82     0.4644654626745405                   0.01     0.9741806190953363                      5
                     83     0.5098398067818773                   0.01      0.572627525407941                      5
                     84     0.5396033341648406                   0.01     0.7318693334385934                      5
                     85     0.6400705958150731                   0.01      1.126056095974257                      5
                     86     0.5740670725249564                   0.01     0.7791621426247424                      5
                     87     0.5982878651995535                   0.01     0.6704886402123236                      5
                     88     0.5536693144946555                   0.01     0.7671898987852049                      5
                     89     0.5543735235449978                   0.01     0.7224069941194409                      5
                     90     0.6107825283146955                   0.01      0.770734971339516                      5
                     91     0.5340728056687283                   0.01     0.6529970978007392                      5
                     92     0.4878538995949662                   0.01     0.8214210738285482                      5
                     93     0.5496628894197308                   0.01      0.665108006962926                      5
                     94     0.4781570509656261                   0.01     0.7763240113059909                      5
                     95     0.5300076738418934                   0.01     0.6051475938662552                      5
                     96     0.5203719606277621                   0.01     0.5334346999762996                      5
                     97     0.4176724199620371                   0.01      1.084293869128054                      5
                     98     0.3942104933976203                   0.01      1.417959624622872                      5
                     99     0.6169386973059351                   0.01     0.7943768162807346                      5
                    100     0.5787217656295079                   0.01      0.730355435722972                      5
                    101     0.4603201275808261                   0.01     0.9213753497514439                      5
                    102     0.2613479172156052                   0.01      1.125691680306277                      5
