#! FIELDS dist fes_dist
#! SET normalisation    1.0000000000000000e+00
#! SET min_dist 0.2
#! SET max_dist 0.9
#! SET nbins_dist  100
#! SET periodic_dist false
   2.0000000000000001e-01                      inf
   2.0700000000000002e-01                      inf
   2.1400000000000002e-01                      inf
   2.2100000000000000e-01                      inf
   2.2800000000000001e-01                      inf
   2.3500000000000001e-01   4.2523969494343731e+01
   2.4199999999999999e-01   2.3589500834847673e+01
   2.4900000000000000e-01   1.1894635697191823e+01
   2.5600000000000001e-01   5.2883338154615327e+00
   2.6300000000000001e-01   1.5833642102207470e+00
   2.7000000000000002e-01   3.0223009302563231e-01
   2.7700000000000002e-01   0.0000000000000000e+00
   2.8400000000000003e-01   9.9282697505075390e-01
   2.9100000000000004e-01   1.9691015822377480e+00
   2.9799999999999999e-01   3.5442523636160281e+00
   3.0499999999999999e-01   5.1708154123011667e+00
   3.1200000000000000e-01   6.9580837828359421e+00
   3.1900000000000001e-01   8.2676364130796607e+00
   3.2600000000000001e-01   9.9377080148212649e+00
   3.3299999999999996e-01   1.0896026616875059e+01
   3.3999999999999997e-01   1.1776181011608582e+01
   3.4699999999999998e-01   1.2513008850613129e+01
   3.5399999999999998e-01   1.3160273915250581e+01
   3.6099999999999999e-01   1.3388236041537638e+01
   3.6799999999999999e-01   1.3037138363428163e+01
   3.7500000000000000e-01   1.3169781483926560e+01
   3.8200000000000001e-01   1.2820361092559612e+01
   3.8900000000000001e-01   1.1881299451991918e+01
   3.9600000000000002e-01   1.1600312817129026e+01
   4.0300000000000002e-01   1.0650672579607498e+01
   4.0999999999999998e-01   1.0118908729205323e+01
   4.1699999999999998e-01   9.3075625103796611e+00
   4.2399999999999999e-01   8.3345825439388577e+00
   4.3099999999999999e-01   7.7771896641848937e+00
   4.3800000000000000e-01   6.7661886869726935e+00
   4.4499999999999995e-01   6.3869779482366749e+00
   4.5200000000000001e-01   5.8235586563111976e+00
   4.5899999999999996e-01   4.8427714041626171e+00
   4.6599999999999997e-01   4.8018287197404099e+00
   4.7299999999999998e-01   4.3398153916798474e+00
   4.7999999999999998e-01   4.2264960418144142e+00
   4.8699999999999999e-01   4.1481795277914060e+00
   4.9399999999999999e-01   3.9562156950926184e+00
   5.0100000000000000e-01   3.5854172495418624e+00
   5.0800000000000001e-01   3.6120712554262795e+00
   5.1499999999999990e-01   3.3621675883286812e+00
   5.2200000000000002e-01   3.1699707004978510e+00
   5.2899999999999991e-01   3.1191840579601351e+00
   5.3600000000000003e-01   3.1543145680348914e+00
   5.4299999999999993e-01   3.3316028118049097e+00
   5.5000000000000004e-01   3.5014032731035201e+00
   5.5699999999999994e-01   3.8346964927711902e+00
   5.6400000000000006e-01   4.2798107757723081e+00
   5.7099999999999995e-01   4.2998867363469326e+00
   5.7799999999999996e-01   4.5423908795666783e+00
   5.8499999999999996e-01   4.7424126239104787e+00
   5.9199999999999997e-01   4.8131069528442083e+00
   5.9899999999999998e-01   5.0582740716423871e+00
   6.0599999999999998e-01   4.8740619263789284e+00
   6.1299999999999999e-01   5.4282419973724760e+00
   6.1999999999999988e-01   6.4592942890292111e+00
   6.2700000000000000e-01   7.8041199763859712e+00
   6.3399999999999990e-01   9.0188145843791112e+00
   6.4100000000000001e-01   1.1324092380445965e+01
   6.4799999999999991e-01   1.3498218277508116e+01
   6.5500000000000003e-01   1.6227377161701284e+01
   6.6199999999999992e-01   1.9539681334325774e+01
   6.6900000000000004e-01   2.3296535166967523e+01
   6.7599999999999993e-01   2.6593323872884138e+01
   6.8299999999999994e-01   3.1238139177218041e+01
   6.8999999999999995e-01   3.5519320431453963e+01
   6.9699999999999995e-01   4.2260450496131639e+01
   7.0399999999999996e-01   4.5998274742759449e+01
   7.1099999999999985e-01   5.2822501624784110e+01
   7.1799999999999997e-01   5.5732447087049565e+01
   7.2499999999999987e-01                      inf
   7.3199999999999998e-01                      inf
   7.3899999999999988e-01                      inf
   7.4600000000000000e-01                      inf
   7.5299999999999989e-01                      inf
   7.6000000000000001e-01                      inf
   7.6699999999999990e-01                      inf
   7.7400000000000002e-01                      inf
   7.8099999999999992e-01                      inf
   7.8800000000000003e-01                      inf
   7.9499999999999993e-01                      inf
   8.0200000000000005e-01                      inf
   8.0899999999999994e-01                      inf
   8.1599999999999984e-01                      inf
   8.2299999999999995e-01                      inf
   8.2999999999999985e-01                      inf
   8.3699999999999997e-01                      inf
   8.4399999999999986e-01                      inf
   8.5099999999999998e-01                      inf
   8.5799999999999987e-01                      inf
   8.6499999999999999e-01                      inf
   8.7199999999999989e-01                      inf
   8.7900000000000000e-01                      inf
   8.8599999999999990e-01                      inf
   8.9300000000000002e-01                      inf
   8.9999999999999991e-01                      inf
