#! FIELDS time dist coord mtd.bias mtd.rbias mtd.rct uwall.bias uwall.force2
 0.000000 0.280287 4.371236 0.000000 0.000000 0.000000 0.000000 0.000000
 0.500000 0.272766 4.508024 0.000000 0.000000 0.000000 0.000000 0.000000
 1.000000 0.304020 4.963019 0.000000 0.000000 0.001047 0.000000 0.000000
 1.500000 0.268828 4.633594 0.000000 -0.001047 0.001047 0.000000 0.000000
 2.000000 0.265434 4.892275 0.000000 -0.001047 0.002101 0.000000 0.000000
 2.500000 0.272113 4.558589 0.001411 -0.000690 0.002101 0.000000 0.000000
 3.000000 0.274217 4.926687 0.811597 0.809496 0.003448 0.000000 0.000000
 3.500000 0.269672 4.688376 0.199421 0.195974 0.003448 0.000000 0.000000
 4.000000 0.300690 4.690097 0.026284 0.022837 0.004570 0.000000 0.000000
 4.500000 0.267599 4.971386 1.729315 1.724745 0.004570 0.000000 0.000000
 5.000000 0.277515 3.139982 0.000000 -0.004570 0.005615 0.000000 0.000000
 5.500000 0.285913 4.124884 0.000000 -0.005615 0.005615 0.000000 0.000000
 6.000000 0.290731 4.024304 0.000000 -0.005615 0.006659 0.000000 0.000000
 6.500000 0.280847 4.176153 0.240179 0.233520 0.006659 0.000000 0.000000
 7.000000 0.282815 3.921478 0.537192 0.530533 0.007931 0.000000 0.000000
 7.500000 0.287561 4.122552 0.870822 0.862891 0.007931 0.000000 0.000000
 8.000000 0.264547 4.060373 0.118634 0.110703 0.009153 0.000000 0.000000
 8.500000 0.266772 3.950118 1.018785 1.009632 0.009153 0.000000 0.000000
 9.000000 0.272881 4.236369 0.210714 0.201561 0.010435 0.000000 0.000000
 9.500000 0.268639 3.798643 0.242828 0.232394 0.010435 0.000000 0.000000
 10.000000 0.270437 3.898128 0.882184 0.871749 0.012059 0.000000 0.000000
 10.500000 0.288621 3.940881 2.075343 2.063285 0.012059 0.000000 0.000000
 11.000000 0.266375 4.151407 1.577630 1.565572 0.013889 0.000000 0.000000
 11.500000 0.277177 3.910811 2.382256 2.368367 0.013889 0.000000 0.000000
 12.000000 0.263051 3.824326 0.842291 0.828402 0.015532 0.000000 0.000000
 12.500000 0.293601 4.375575 0.056733 0.041201 0.015532 0.000000 0.000000
 13.000000 0.287567 4.738280 0.599971 0.584440 0.017018 0.000000 0.000000
 13.500000 0.379202 4.629321 0.000000 -0.017018 0.017018 0.000000 0.000000
 14.000000 0.508740 5.184123 0.000000 -0.017018 0.018055 0.000000 0.000000
