#! FIELDS time dist coord sigma_dist sigma_coord height biasf
#! SET multivariate false
#! SET kerneltype stretched-gaussian
                      1     0.3040196884598306      4.963018764134819                   0.01                    0.1                 1.5625                      5
                      2     0.2654340267659471      4.892274734150358                   0.01                    0.1                 1.5625                      5
                      3     0.2742173083257047      4.926687306639241                   0.01                    0.1      1.440432203492609                      5
                      4     0.3006904749383812       4.69009668442743                   0.01                    0.1       1.55838918327635                      5
                      5     0.2775152639159664      3.139982336589875                   0.01                    0.1                 1.5625                      5
                      6     0.2907314173158006      4.024303758251354                   0.01                    0.1                 1.5625                      5
                      7      0.282815262650625      3.921477674391107                   0.01                    0.1       1.48059792137505                      5
                      8     0.2645470282437675      4.060372653388714                   0.01                    0.1      1.544031365412965                      5
                      9     0.2728812090847913      4.236368962521634                   0.01                    0.1      1.529847194248563                      5
                     10     0.2704367615542794       3.89812757736813                   0.01                    0.1      1.430277560352545                      5
                     11     0.2663752404599097       4.15140735912555                   0.01                    0.1       1.33397872440552                      5
                     12      0.263051117810175      3.824325540975141                   0.01                    0.1      1.436007674188015                      5
                     13     0.2875666183054859      4.738279657722352                   0.01                    0.1      1.471310933900069                      5
                     14     0.5087399848276356      5.184123378893227                   0.01                    0.1                 1.5625                      5
                     15     0.5508952793399076      5.390047190820798                   0.01                    0.1                 1.5625                      5
                     16     0.5883963429099331       5.30863126229919                   0.01                    0.1                 1.5625                      5
                     17     0.5685016260335597      5.950041920359789                   0.01                    0.1                 1.5625                      5
                     18     0.6091141071943558      5.914477515748575                   0.01                    0.1                 1.5625                      5
                     19     0.5137341138739236      6.121104276311219                   0.01                    0.1                 1.5625                      5
                     20      0.574001202407853       5.28377673990822                   0.01                    0.1      1.489797590205612                      5
                     21     0.5195217733187769      5.454741794070973                   0.01                    0.1      1.559286679667745                      5
                     22     0.4739496640080385      5.424203474818184                   0.01                    0.1                 1.5625                      5
                     23     0.3771932607902126      5.763453314633345                   0.01                    0.1                 1.5625                      5
                     24     0.5075101675797815      5.891334430204803                   0.01                    0.1      1.551383113690353                      5
                     25     0.4683294723955303        5.8816358668252                   0.01                    0.1                 1.5625                      5
                     26       0.48633404324837      5.136829540488884                   0.01                    0.1      1.547616358787494                      5
                     27      0.475133774053035      5.489479647236259                   0.01                    0.1      1.413119754754851                      5
                     28     0.4567158740871471      5.631132466596258                   0.01                    0.1      1.542246826403868                      5
                     29     0.5502693583478192      5.914010287200164                   0.01                    0.1      1.528380373045466                      5
                     30     0.5152710144596472      5.830360253394791                   0.01                    0.1      1.445402586925485                      5
                     31     0.4984373936433634      5.581802575290687                   0.01                    0.1      1.541447106938644                      5
                     32     0.4915502106694177      6.328334150669688                   0.01                    0.1      1.560923105219048                      5
                     33     0.4437194715226693      6.037880491860402                   0.01                    0.1      1.560080089847365                      5
                     34     0.5575162784280756       5.91242640046847                   0.01                    0.1      1.334276674561034                      5
                     35     0.5922410813702071      5.736765675866752                   0.01                    0.1      1.552346257909234                      5
