#! FIELDS coord projection
#! SET min_coord 1.74373
#! SET max_coord 8.36014
#! SET nbins_coord  189
#! SET periodic_coord false
    1.743730000   28.721105074
    1.778923670   28.720873408
    1.814117340   28.720034891
    1.849311011   28.717678309
    1.884504681   28.712325095
    1.919698351   28.701494172
    1.954892021   28.682178720
    1.990085691   28.650912686
    2.025279362   28.605104533
    2.060473032   28.545485588
    2.095666702   28.475040089
    2.130860372   28.395012395
    2.166054043   28.300170075
    2.201247713   28.174877715
    2.236441383   27.993847372
    2.271635053   27.722717692
    2.306828723   27.325270205
    2.342022394   26.787784744
    2.377216064   26.143074626
    2.412409734   25.464962960
    2.447603404   24.820662582
    2.482797074   24.228939347
    2.517990745   23.673554880
    2.553184415   23.140849085
    2.588378085   22.650307729
    2.623571755   22.242561456
    2.658765426   21.931932597
    2.693959096   21.678976378
    2.729152766   21.388382487
    2.764346436   20.912222517
    2.799540106   20.105645896
    2.834733777   18.880872212
    2.869927447   17.243476051
    2.905121117   15.322758222
    2.940314787   13.358715890
    2.975508457   11.622977510
    3.010702128   10.311772706
    3.045895798    9.468161844
    3.081089468    8.998357876
    3.116283138    8.757054441
    3.151476809    8.620671469
    3.186670479    8.520462284
    3.221864149    8.423799875
    3.257057819    8.283150820
    3.292251489    8.041424579
    3.327445160    7.678317241
    3.362638830    7.264959462
    3.397832500    6.922481078
    3.433026170    6.735091997
    3.468219840    6.707210760
    3.503413511    6.775342960
    3.538607181    6.843617856
    3.573800851    6.848621751
    3.608994521    6.776803063
    3.644188191    6.643204635
    3.679381862    6.432558103
    3.714575532    6.093064601
    3.749769202    5.577682112
    3.784962872    4.885310397
    3.820156543    4.054757987
    3.855350213    3.160770773
    3.890543883    2.296991242
    3.925737553    1.540119040
    3.960931223    0.945436105
    3.996124894    0.553125643
    4.031318564    0.369506829
    4.066512234    0.370168544
    4.101705904    0.519502147
    4.136899574    0.766970746
    4.172093245    1.037000878
    4.207286915    1.249473931
    4.242480585    1.356754667
    4.277674255    1.366324448
    4.312867926    1.323678710
    4.348061596    1.315179474
    4.383255266    1.431982714
    4.418448936    1.696676276
    4.453642606    2.042683608
    4.488836277    2.349924856
    4.524029947    2.510329494
    4.559223617    2.476728613
    4.594417287    2.262433196
    4.629610957    1.938065388
    4.664804628    1.612851690
    4.699998298    1.381148495
    4.735191968    1.273784419
    4.770385638    1.247889409
    4.805579309    1.215526608
    4.840772979    1.128924271
    4.875966649    1.019496155
    4.911160319    0.950969594
    4.946353989    0.962814344
    4.981547660    1.052363361
    5.016741330    1.210026466
    5.051935000    1.438587605
    5.087128670    1.730149490
    5.122322340    2.057200019
    5.157516011    2.374118772
    5.192709681    2.637156285
    5.227903351    2.826635879
    5.263097021    2.959885196
    5.298290691    3.078077887
    5.333484362    3.195934870
    5.368678032    3.282321352
    5.403871702    3.286078756
    5.439065372    3.180840664
    5.474259043    2.979608124
    5.509452713    2.723471505
    5.544646383    2.450083135
    5.579840053    2.168368127
    5.615033723    1.859190524
    5.650227394    1.496652575
    5.685421064    1.087504113
    5.720614734    0.680425958
    5.755808404    0.340092874
    5.791002074    0.109983491
    5.826195745    0.000000000
    5.861389415    0.000775308
    5.896583085    0.103611008
    5.931776755    0.302592736
    5.966970426    0.589999235
    6.002164096    0.967475669
    6.037357766    1.455550834
    6.072551436    2.069967210
    6.107745106    2.783638851
    6.142938777    3.528906577
    6.178132447    4.224689238
    6.213326117    4.817907526
    6.248519787    5.309061163
    6.283713457    5.735251566
    6.318907128    6.131691023
    6.354100798    6.512031281
    6.389294468    6.868206607
    6.424488138    7.185551885
    6.459681809    7.456171673
    6.494875479    7.692064568
    6.530069149    7.934708009
    6.565262819    8.237793172
    6.600456489    8.644683851
    6.635650160    9.167626388
    6.670843830    9.783641424
    6.706037500   10.440108478
    6.741231170   11.083543681
    6.776424840   11.702043732
    6.811618511   12.341950677
    6.846812181   13.047424779
    6.882005851   13.790100220
    6.917199521   14.497992092
    6.952393191   15.144983251
    6.987586862   15.766758243
    7.022780532   16.416514166
    7.057974202   17.126791627
    7.093167872   17.895604814
    7.128361543   18.698176717
    7.163555213   19.509183742
    7.198748883   20.306981436
    7.233942553   21.054143373
    7.269136223   21.712530644
    7.304329894   22.282564505
    7.339523564   22.815001505
    7.374717234   23.390418159
    7.409910904   24.072516709
    7.445104574   24.863329333
    7.480298245   25.688752356
    7.515491915   26.439174784
    7.550685585   27.035302502
    7.585879255   27.457201836
    7.621072926   27.730456073
    7.656266596   27.897651364
    7.691460266   28.002120510
    7.726653936   28.084143934
    7.761847606   28.173892788
    7.797041277   28.278311936
    7.832234947   28.383792832
    7.867428617   28.472002543
    7.902622287   28.533099985
    7.937815957   28.569150306
    7.973009628   28.589838465
    8.008203298   28.606542557
    8.043396968   28.626471384
    8.078590638   28.649971403
    8.113784309   28.673017384
    8.148977979   28.692033685
    8.184171649   28.705394375
    8.219365319   28.713545353
    8.254558989   28.717956128
    8.289752660   28.720037995
    8.324946330   28.720869210
    8.360140000   28.721105074
